,date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
0,#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
4538,2019-12-15,Cassava flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kaabong,47074,Kaabong,2345.0,74,15.0,5.0,1,2345_74_15_5,
5029,2019-12-15,Maize - Wholesale,MT,cereals and tubers,1108.573,UGX,Uganda,Lira,47082,Lira,263.0,51,14.0,18.0,1,263_51_14_18,
4908,2019-12-15,Beans - Retail,KG,pulses and nuts,3066.6667,UGX,Uganda,Lira,47082,Lira,263.0,50,15.0,5.0,5,263_50_15_5,
30,2019-12-15,Sorghum - Retail,KG,cereals and tubers,762.5,UGX,Uganda,Abim,743,Makaratin,2343.0,65,15.0,5.0,1,2343_65_15_5,
6007,2019-12-15,Sorghum - Retail,KG,cereals and tubers,1466.6667,UGX,Uganda,Mbale,47085,Mbale,2348.0,65,15.0,5.0,1,2348_65_15_5,
6023,2019-12-15,Maize (white) - Retail,KG,cereals and tubers,1300.0,UGX,Uganda,Mbale,47085,Mbale,2348.0,67,15.0,5.0,1,2348_67_15_5,
6039,2019-12-15,Millet - Retail,KG,cereals and tubers,1533.3333,UGX,Uganda,Mbale,47085,Mbale,2348.0,73,15.0,5.0,1,2348_73_15_5,
463,2019-12-15,Millet - Retail,KG,cereals and tubers,1466.6667,UGX,Uganda,Kween,766,Kapchorwa,261.0,73,15.0,5.0,1,261_73_15_5,
4442,2019-12-15,Oil (vegetable) - Retail,L,oil and fats,7000.0,UGX,Uganda,Nakapiripirit,42194,Namalu,2347.0,96,15.0,15.0,6,2347_96_15_15,
14,2019-12-15,Beans - Retail,KG,pulses and nuts,3375.0,UGX,Uganda,Abim,743,Makaratin,2343.0,50,15.0,5.0,5,2343_50_15_5,
6055,2019-12-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Mbale,47085,Mbale,2348.0,74,15.0,5.0,1,2348_74_15_5,
4788,2019-12-15,Beans - Wholesale,MT,pulses and nuts,2022.4861,UGX,Uganda,Lira,47082,Lira,263.0,50,14.0,18.0,5,263_50_14_18,
1233,2019-12-15,Sorghum - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Gulu,3111,Gulu,262.0,65,15.0,5.0,1,262_65_15_5,
46,2019-12-15,Maize (white) - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Abim,743,Makaratin,2343.0,67,15.0,5.0,1,2343_67_15_5,
2007,2019-12-15,Maize - Wholesale,MT,cereals and tubers,1129.3201,UGX,Uganda,Kabale,3115,Kabale,2692.0,51,14.0,18.0,1,2692_51_14_18,
4645,2019-12-15,Cassava flour - Retail,KG,cereals and tubers,2075.0,UGX,Uganda,Kotido,47081,Kotido,2344.0,74,15.0,5.0,1,2344_74_15_5,
6479,2019-12-15,Millet - Retail,KG,cereals and tubers,1800.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,73,15.0,5.0,1,264_73_15_5,
6087,2019-12-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Mbale,47085,Mbale,2348.0,96,15.0,15.0,6,2348_96_15_15,
90,2019-12-15,Maize flour - Retail,KG,cereals and tubers,1950.0,UGX,Uganda,Abim,743,Makaratin,2343.0,76,15.0,5.0,1,2343_76_15_5,
6381,2019-12-15,Maize (white) - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,67,15.0,5.0,1,264_67_15_5,
1431,2019-12-15,Millet - Retail,KG,cereals and tubers,2500.0,UGX,Uganda,Gulu,3111,Gulu,262.0,73,15.0,5.0,1,262_73_15_5,
3573,2019-12-15,Maize (white) - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kampala,42182,Owino,258.0,67,15.0,5.0,1,258_67_15_5,
58,2019-12-15,Millet - Retail,KG,cereals and tubers,1600.0,UGX,Uganda,Abim,743,Makaratin,2343.0,73,15.0,5.0,1,2343_73_15_5,
266,2019-12-15,Beans - Retail,KG,pulses and nuts,2966.6667,UGX,Uganda,Kween,766,Kapchorwa,261.0,50,15.0,5.0,5,261_50_15_5,
4678,2020-01-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kotido,47081,Kotido,2344.0,96,15.0,15.0,6,2344_96_15_15,
15,2020-01-15,Beans - Retail,KG,pulses and nuts,3475.0,UGX,Uganda,Abim,743,Makaratin,2343.0,50,15.0,5.0,5,2343_50_15_5,
5423,2020-01-15,Millet - Retail,KG,cereals and tubers,1350.0,UGX,Uganda,Lira,47082,Lira,263.0,73,15.0,5.0,1,263_73_15_5,
6592,2020-01-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,74,15.0,5.0,1,264_74_15_5,
4662,2020-01-15,Maize flour - Retail,KG,cereals and tubers,2200.0,UGX,Uganda,Kotido,47081,Kotido,2344.0,76,15.0,5.0,1,2344_76_15_5,
1234,2020-01-15,Sorghum - Retail,KG,cereals and tubers,1300.0,UGX,Uganda,Gulu,3111,Gulu,262.0,65,15.0,5.0,1,262_65_15_5,
1432,2020-01-15,Millet - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Gulu,3111,Gulu,262.0,73,15.0,5.0,1,262_73_15_5,
4789,2020-01-15,Beans - Wholesale,MT,pulses and nuts,1886.1541,UGX,Uganda,Lira,47082,Lira,263.0,50,14.0,18.0,5,263_50_14_18,
4646,2020-01-15,Cassava flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kotido,47081,Kotido,2344.0,74,15.0,5.0,1,2344_74_15_5,
185,2020-01-15,Maize flour - Retail,KG,cereals and tubers,2500.0,UGX,Uganda,Amudat,744,Karita,2346.0,76,15.0,5.0,1,2346_76_15_5,
464,2020-01-15,Millet - Retail,KG,cereals and tubers,1466.6667,UGX,Uganda,Kween,766,Kapchorwa,261.0,73,15.0,5.0,1,261_73_15_5,
1333,2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Gulu,3111,Gulu,262.0,67,15.0,5.0,1,262_67_15_5,
6704,2020-01-15,Maize flour - Retail,KG,cereals and tubers,2300.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,76,15.0,5.0,1,264_76_15_5,
1545,2020-01-15,Cassava flour - Retail,KG,cereals and tubers,4000.0,UGX,Uganda,Gulu,3111,Gulu,262.0,74,15.0,5.0,1,262_74_15_5,
545,2020-01-15,Cassava flour - Retail,KG,cereals and tubers,1433.3333,UGX,Uganda,Kween,766,Kapchorwa,261.0,74,15.0,5.0,1,261_74_15_5,
4515,2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kaabong,47074,Kaabong,2345.0,67,15.0,5.0,1,2345_67_15_5,
4458,2020-01-15,Cassava flour - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Soroti,42199,Soroti,2349.0,74,15.0,5.0,1,2349_74_15_5,
4398,2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Nakapiripirit,42194,Namalu,2347.0,67,15.0,5.0,1,2347_67_15_5,
2494,2020-01-15,Cassava flour - Retail,KG,cereals and tubers,1366.6667,UGX,Uganda,Iganga,42179,Iganga,259.0,74,15.0,5.0,1,259_74_15_5,
5640,2020-01-15,Cassava flour - Retail,KG,cereals and tubers,1575.0,UGX,Uganda,Lira,47082,Lira,263.0,74,15.0,5.0,1,263_74_15_5,
6186,2020-01-15,Beans - Retail,KG,pulses and nuts,3200.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,50,15.0,5.0,5,264_50_15_5,
331,2020-01-15,Sorghum - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,65,15.0,5.0,1,261_65_15_5,
75,2020-01-15,Cassava flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Abim,743,Makaratin,2343.0,74,15.0,5.0,1,2343_74_15_5,
4481,2020-01-15,Beans - Retail,KG,pulses and nuts,2600.0,UGX,Uganda,Kaabong,47074,Kaabong,2345.0,50,15.0,5.0,5,2345_50_15_5,
5324,2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1125.0,UGX,Uganda,Lira,47082,Lira,263.0,67,15.0,5.0,1,263_67_15_5,
4381,2020-01-15,Sorghum - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Nakapiripirit,42194,Namalu,2347.0,65,15.0,5.0,1,2347_65_15_5,
2937,2020-01-15,Beans - Retail,KG,pulses and nuts,3450.0,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
200,2020-01-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Amudat,744,Karita,2346.0,96,15.0,15.0,6,2346_96_15_15,
4498,2020-01-15,Sorghum - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kaabong,47074,Kaabong,2345.0,65,15.0,5.0,1,2345_65_15_5,
2385,2020-01-15,Millet - Retail,KG,cereals and tubers,1466.6667,UGX,Uganda,Iganga,42179,Iganga,259.0,73,15.0,5.0,1,259_73_15_5,
5225,2020-01-15,Sorghum - Retail,KG,cereals and tubers,900.0,UGX,Uganda,Lira,47082,Lira,263.0,65,15.0,5.0,1,263_65_15_5,
4522,2020-01-15,Millet - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kaabong,47074,Kaabong,2345.0,73,15.0,5.0,1,2345_73_15_5,
3471,2020-01-15,Sorghum - Retail,KG,cereals and tubers,1425.0,UGX,Uganda,Kampala,42182,Owino,258.0,65,15.0,5.0,1,258_65_15_5,
4364,2020-01-15,Beans - Retail,KG,pulses and nuts,3500.0,UGX,Uganda,Nakapiripirit,42194,Namalu,2347.0,50,15.0,5.0,5,2347_50_15_5,
3107,2020-01-15,Maize - Wholesale,MT,cereals and tubers,1107.921,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
4044,2020-01-15,Maize flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kampala,42182,Owino,258.0,76,15.0,5.0,1,258_76_15_5,
6284,2020-01-15,Sorghum - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,65,15.0,5.0,1,264_65_15_5,
2291,2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1166.6667,UGX,Uganda,Iganga,42179,Iganga,259.0,67,15.0,5.0,1,259_67_15_5,
5030,2020-01-15,Maize - Wholesale,MT,cereals and tubers,952.1591,UGX,Uganda,Lira,47082,Lira,263.0,51,14.0,18.0,1,263_51_14_18,
2799,2020-01-15,Beans - Wholesale,MT,pulses and nuts,2659.9761,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
4410,2020-01-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Nakapiripirit,42194,Namalu,2347.0,74,15.0,5.0,1,2347_74_15_5,
4464,2020-01-15,Oil (vegetable) - Retail,L,oil and fats,5350.0,UGX,Uganda,Soroti,42199,Soroti,2349.0,96,15.0,15.0,6,2349_96_15_15,
4443,2020-01-15,Oil (vegetable) - Retail,L,oil and fats,7000.0,UGX,Uganda,Nakapiripirit,42194,Namalu,2347.0,96,15.0,15.0,6,2347_96_15_15,
6040,2020-01-15,Millet - Retail,KG,cereals and tubers,1533.3333,UGX,Uganda,Mbale,47085,Mbale,2348.0,73,15.0,5.0,1,2348_73_15_5,
6072,2020-01-15,Maize flour - Retail,KG,cereals and tubers,1900.0,UGX,Uganda,Mbale,47085,Mbale,2348.0,76,15.0,5.0,1,2348_76_15_5,
6024,2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1266.6667,UGX,Uganda,Mbale,47085,Mbale,2348.0,67,15.0,5.0,1,2348_67_15_5,
6761,2020-01-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,96,15.0,15.0,6,264_96_15_15,
4446,2020-01-15,Beans - Retail,KG,pulses and nuts,3050.0,UGX,Uganda,Soroti,42199,Soroti,2349.0,50,15.0,5.0,5,2349_50_15_5,
122,2020-01-15,Beans - Retail,KG,pulses and nuts,3500.0,UGX,Uganda,Amudat,744,Karita,2346.0,50,15.0,5.0,5,2346_50_15_5,
6088,2020-01-15,Oil (vegetable) - Retail,L,oil and fats,1466.6667,UGX,Uganda,Mbale,47085,Mbale,2348.0,96,15.0,15.0,6,2348_96_15_15,
6008,2020-01-15,Sorghum - Retail,KG,cereals and tubers,1466.6667,UGX,Uganda,Mbale,47085,Mbale,2348.0,65,15.0,5.0,1,2348_65_15_5,
3368,2020-01-15,Rice - Wholesale,MT,cereals and tubers,3600.6951,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
676,2020-01-15,Oil (vegetable) - Retail,L,oil and fats,5266.6667,UGX,Uganda,Kween,766,Kapchorwa,261.0,96,15.0,15.0,6,261_96_15_15,
91,2020-01-15,Maize flour - Retail,KG,cereals and tubers,2100.0,UGX,Uganda,Abim,743,Makaratin,2343.0,76,15.0,5.0,1,2343_76_15_5,
5992,2020-01-15,Beans - Retail,KG,pulses and nuts,3266.6667,UGX,Uganda,Mbale,47085,Mbale,2348.0,50,15.0,5.0,5,2348_50_15_5,
4452,2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1250.0,UGX,Uganda,Soroti,42199,Soroti,2349.0,67,15.0,5.0,1,2349_67_15_5,
4426,2020-01-15,Maize flour - Retail,KG,cereals and tubers,2400.0,UGX,Uganda,Nakapiripirit,42194,Namalu,2347.0,76,15.0,5.0,1,2347_76_15_5,
4455,2020-01-15,Millet - Retail,KG,cereals and tubers,1450.0,UGX,Uganda,Soroti,42199,Soroti,2349.0,73,15.0,5.0,1,2349_73_15_5,
2654,2020-01-15,Oil (vegetable) - Retail,L,oil and fats,5166.6667,UGX,Uganda,Iganga,42179,Iganga,259.0,96,15.0,15.0,6,259_96_15_15,
4461,2020-01-15,Maize flour - Retail,KG,cereals and tubers,2050.0,UGX,Uganda,Soroti,42199,Soroti,2349.0,76,15.0,5.0,1,2349_76_15_5,
4102,2020-01-15,Oil (vegetable) - Retail,L,oil and fats,5200.0,UGX,Uganda,Kampala,42182,Owino,258.0,96,15.0,15.0,6,258_96_15_15,
2603,2020-01-15,Maize flour - Retail,KG,cereals and tubers,1966.6667,UGX,Uganda,Iganga,42179,Iganga,259.0,76,15.0,5.0,1,259_76_15_5,
137,2020-01-15,Sorghum - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Amudat,744,Karita,2346.0,65,15.0,5.0,1,2346_65_15_5,
397,2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,67,15.0,5.0,1,261_67_15_5,
4449,2020-01-15,Sorghum - Retail,KG,cereals and tubers,850.0,UGX,Uganda,Soroti,42199,Soroti,2349.0,65,15.0,5.0,1,2349_65_15_5,
2197,2020-01-15,Sorghum - Retail,KG,cereals and tubers,1466.6667,UGX,Uganda,Iganga,42179,Iganga,259.0,65,15.0,5.0,1,259_65_15_5,
6056,2020-01-15,Cassava flour - Retail,KG,cereals and tubers,1466.6667,UGX,Uganda,Mbale,47085,Mbale,2348.0,74,15.0,5.0,1,2348_74_15_5,
107,2020-01-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Abim,743,Makaratin,2343.0,96,15.0,15.0,6,2343_96_15_15,
4556,2020-01-15,Maize flour - Retail,KG,cereals and tubers,2600.0,UGX,Uganda,Kaabong,47074,Kaabong,2345.0,76,15.0,5.0,1,2345_76_15_5,
1135,2020-01-15,Beans - Retail,KG,pulses and nuts,4000.0,UGX,Uganda,Gulu,3111,Gulu,262.0,50,15.0,5.0,5,262_50_15_5,
4341,2020-01-15,Millet - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Masindi,42188,Masindi,2693.0,73,15.0,5.0,1,2693_73_15_5,
267,2020-01-15,Beans - Retail,KG,pulses and nuts,2966.6667,UGX,Uganda,Kween,766,Kapchorwa,261.0,50,15.0,5.0,5,261_50_15_5,
1716,2020-01-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Gulu,3111,Gulu,262.0,96,15.0,15.0,6,262_96_15_15,
4573,2020-01-15,Oil (vegetable) - Retail,L,oil and fats,7000.0,UGX,Uganda,Kaabong,47074,Kaabong,2345.0,96,15.0,15.0,6,2345_96_15_15,
152,2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Amudat,744,Karita,2346.0,67,15.0,5.0,1,2346_67_15_5,
6480,2020-01-15,Millet - Retail,KG,cereals and tubers,2800.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,73,15.0,5.0,1,264_73_15_5,
4337,2020-01-15,Sorghum - Retail,KG,cereals and tubers,1600.0,UGX,Uganda,Masindi,42188,Masindi,2693.0,65,15.0,5.0,1,2693_65_15_5,
47,2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Abim,743,Makaratin,2343.0,67,15.0,5.0,1,2343_67_15_5,
4334,2020-01-15,Maize - Wholesale,MT,cereals and tubers,952.1591,UGX,Uganda,Masindi,42188,Masindi,2693.0,51,14.0,18.0,1,2693_51_14_18,
31,2020-01-15,Sorghum - Retail,KG,cereals and tubers,725.0,UGX,Uganda,Abim,743,Makaratin,2343.0,65,15.0,5.0,1,2343_65_15_5,
4589,2020-01-15,Beans - Retail,KG,pulses and nuts,3800.0,UGX,Uganda,Kotido,47081,Kotido,2344.0,50,15.0,5.0,5,2344_50_15_5,
4326,2020-01-15,Beans - Retail,KG,pulses and nuts,3400.0,UGX,Uganda,Masindi,42188,Masindi,2693.0,50,15.0,5.0,5,2693_50_15_5,
1659,2020-01-15,Maize flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Gulu,3111,Gulu,262.0,76,15.0,5.0,1,262_76_15_5,
5754,2020-01-15,Maize flour - Retail,KG,cereals and tubers,2100.0,UGX,Uganda,Lira,47082,Lira,263.0,76,15.0,5.0,1,263_76_15_5,
4605,2020-01-15,Sorghum - Retail,KG,cereals and tubers,812.5,UGX,Uganda,Kotido,47081,Kotido,2344.0,65,15.0,5.0,1,2344_65_15_5,
170,2020-01-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Amudat,744,Karita,2346.0,74,15.0,5.0,1,2346_74_15_5,
4621,2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Kotido,47081,Kotido,2344.0,67,15.0,5.0,1,2344_67_15_5,
626,2020-01-15,Maize flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,76,15.0,5.0,1,261_76_15_5,
3675,2020-01-15,Millet - Retail,KG,cereals and tubers,1625.0,UGX,Uganda,Kampala,42182,Owino,258.0,73,15.0,5.0,1,258_73_15_5,
2008,2020-01-15,Maize - Wholesale,MT,cereals and tubers,1050.146,UGX,Uganda,Kabale,3115,Kabale,2692.0,51,14.0,18.0,1,2692_51_14_18,
4343,2020-01-15,Cassava flour - Retail,KG,cereals and tubers,3000.0,UGX,Uganda,Masindi,42188,Masindi,2693.0,74,15.0,5.0,1,2693_74_15_5,
4339,2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Masindi,42188,Masindi,2693.0,67,15.0,5.0,1,2693_67_15_5,
4347,2020-01-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Masindi,42188,Masindi,2693.0,96,15.0,15.0,6,2693_96_15_15,
3574,2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1225.0,UGX,Uganda,Kampala,42182,Owino,258.0,67,15.0,5.0,1,258_67_15_5,
4909,2020-01-15,Beans - Retail,KG,pulses and nuts,3100.0,UGX,Uganda,Lira,47082,Lira,263.0,50,15.0,5.0,5,263_50_15_5,
5808,2020-01-15,Oil (vegetable) - Retail,L,oil and fats,5150.0,UGX,Uganda,Lira,47082,Lira,263.0,96,15.0,15.0,6,263_96_15_15,
2103,2020-01-15,Beans - Retail,KG,pulses and nuts,3066.6667,UGX,Uganda,Iganga,42179,Iganga,259.0,50,15.0,5.0,5,259_50_15_5,
59,2020-01-15,Millet - Retail,KG,cereals and tubers,1075.0,UGX,Uganda,Abim,743,Makaratin,2343.0,73,15.0,5.0,1,2343_73_15_5,
6382,2020-01-15,Maize (white) - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,67,15.0,5.0,1,264_67_15_5,
3926,2020-01-15,Cassava flour - Retail,KG,cereals and tubers,1350.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
4539,2020-01-15,Cassava flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kaabong,47074,Kaabong,2345.0,74,15.0,5.0,1,2345_74_15_5,
4345,2020-01-15,Maize flour - Retail,KG,cereals and tubers,2500.0,UGX,Uganda,Masindi,42188,Masindi,2693.0,76,15.0,5.0,1,2693_76_15_5,
108,2020-02-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Abim,743,Makaratin,2343.0,96,15.0,15.0,6,2343_96_15_15,
6041,2020-02-15,Millet - Retail,KG,cereals and tubers,1425.0,UGX,Uganda,Mbale,47085,Mbale,2348.0,73,15.0,5.0,1,2348_73_15_5,
4327,2020-02-15,Beans - Retail,KG,pulses and nuts,3500.0,UGX,Uganda,Masindi,42188,Masindi,2693.0,50,15.0,5.0,5,2693_50_15_5,
5993,2020-02-15,Beans - Retail,KG,pulses and nuts,3250.0,UGX,Uganda,Mbale,47085,Mbale,2348.0,50,15.0,5.0,5,2348_50_15_5,
677,2020-02-15,Oil (vegetable) - Retail,L,oil and fats,5125.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,96,15.0,15.0,6,261_96_15_15,
6009,2020-02-15,Sorghum - Retail,KG,cereals and tubers,1250.0,UGX,Uganda,Mbale,47085,Mbale,2348.0,65,15.0,5.0,1,2348_65_15_5,
5755,2020-02-15,Maize flour - Retail,KG,cereals and tubers,2200.0,UGX,Uganda,Lira,47082,Lira,263.0,76,15.0,5.0,1,263_76_15_5,
5809,2020-02-15,Oil (vegetable) - Retail,L,oil and fats,5350.0,UGX,Uganda,Lira,47082,Lira,263.0,96,15.0,15.0,6,263_96_15_15,
4663,2020-02-15,Maize flour - Retail,KG,cereals and tubers,2100.0,UGX,Uganda,Kotido,47081,Kotido,2344.0,76,15.0,5.0,1,2344_76_15_5,
6025,2020-02-15,Maize (white) - Retail,KG,cereals and tubers,975.0,UGX,Uganda,Mbale,47085,Mbale,2348.0,67,15.0,5.0,1,2348_67_15_5,
3369,2020-02-15,Rice - Wholesale,MT,cereals and tubers,3585.3301,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
627,2020-02-15,Maize flour - Retail,KG,cereals and tubers,2050.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,76,15.0,5.0,1,261_76_15_5,
3108,2020-02-15,Maize - Wholesale,MT,cereals and tubers,920.3441,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
332,2020-02-15,Sorghum - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,65,15.0,5.0,1,261_65_15_5,
4335,2020-02-15,Maize - Wholesale,MT,cereals and tubers,821.184,UGX,Uganda,Masindi,42188,Masindi,2693.0,51,14.0,18.0,1,2693_51_14_18,
4344,2020-02-15,Cassava flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Masindi,42188,Masindi,2693.0,74,15.0,5.0,1,2693_74_15_5,
4382,2020-02-15,Sorghum - Retail,KG,cereals and tubers,882.0,UGX,Uganda,Nakapiripirit,42194,Namalu,2347.0,65,15.0,5.0,1,2347_65_15_5,
4342,2020-02-15,Millet - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Masindi,42188,Masindi,2693.0,73,15.0,5.0,1,2693_73_15_5,
4679,2020-02-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kotido,47081,Kotido,2344.0,96,15.0,15.0,6,2344_96_15_15,
4399,2020-02-15,Maize (white) - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Nakapiripirit,42194,Namalu,2347.0,67,15.0,5.0,1,2347_67_15_5,
2800,2020-02-15,Beans - Wholesale,MT,pulses and nuts,3085.79,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
4340,2020-02-15,Maize (white) - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Masindi,42188,Masindi,2693.0,67,15.0,5.0,1,2693_67_15_5,
4346,2020-02-15,Maize flour - Retail,KG,cereals and tubers,2500.0,UGX,Uganda,Masindi,42188,Masindi,2693.0,76,15.0,5.0,1,2693_76_15_5,
1334,2020-02-15,Maize (white) - Retail,KG,cereals and tubers,1600.0,UGX,Uganda,Gulu,3111,Gulu,262.0,67,15.0,5.0,1,262_67_15_5,
398,2020-02-15,Maize (white) - Retail,KG,cereals and tubers,1050.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,67,15.0,5.0,1,261_67_15_5,
4103,2020-02-15,Oil (vegetable) - Retail,L,oil and fats,5200.0,UGX,Uganda,Kampala,42182,Owino,258.0,96,15.0,15.0,6,258_96_15_15,
4338,2020-02-15,Sorghum - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Masindi,42188,Masindi,2693.0,65,15.0,5.0,1,2693_65_15_5,
2938,2020-02-15,Beans - Retail,KG,pulses and nuts,3500.0,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
5226,2020-02-15,Sorghum - Retail,KG,cereals and tubers,975.0,UGX,Uganda,Lira,47082,Lira,263.0,65,15.0,5.0,1,263_65_15_5,
4348,2020-02-15,Oil (vegetable) - Retail,L,oil and fats,5500.0,UGX,Uganda,Masindi,42188,Masindi,2693.0,96,15.0,15.0,6,2693_96_15_15,
2655,2020-02-15,Oil (vegetable) - Retail,L,oil and fats,5100.0,UGX,Uganda,Iganga,42179,Iganga,259.0,96,15.0,15.0,6,259_96_15_15,
6705,2020-02-15,Maize flour - Retail,KG,cereals and tubers,2400.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,76,15.0,5.0,1,264_76_15_5,
171,2020-02-15,Cassava flour - Retail,KG,cereals and tubers,1850.0,UGX,Uganda,Amudat,744,Karita,2346.0,74,15.0,5.0,1,2346_74_15_5,
4427,2020-02-15,Maize flour - Retail,KG,cereals and tubers,2300.0,UGX,Uganda,Nakapiripirit,42194,Namalu,2347.0,76,15.0,5.0,1,2347_76_15_5,
4365,2020-02-15,Beans - Retail,KG,pulses and nuts,3500.0,UGX,Uganda,Nakapiripirit,42194,Namalu,2347.0,50,15.0,5.0,5,2347_50_15_5,
546,2020-02-15,Cassava flour - Retail,KG,cereals and tubers,1250.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,74,15.0,5.0,1,261_74_15_5,
4444,2020-02-15,Oil (vegetable) - Retail,L,oil and fats,7000.0,UGX,Uganda,Nakapiripirit,42194,Namalu,2347.0,96,15.0,15.0,6,2347_96_15_15,
4523,2020-02-15,Millet - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kaabong,47074,Kaabong,2345.0,73,15.0,5.0,1,2345_73_15_5,
